subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB113452,2024-10-29,India,South Asia,31,Male,Standard,15.49,1,Smart TV,Credit Card,19,True,2026-05-30
SUB113453,2025-06-09,Japan,East Asia,57,Female,Basic with Ads,6.99,1,Mobile,Credit Card,11,True,2026-05-30
SUB113454,2025-10-29,United States,North America,53,Female,Premium,22.99,2,Laptop,PayPal,7,True,2026-05-30
SUB113455,2018-05-22,Japan,East Asia,36,Female,Standard,15.49,2,Smart TV,Mobile Wallet,97,False,2019-09-21
SUB113456,2022-01-25,United States,North America,23,Female,Basic with Ads,6.99,1,Game Console,Credit Card,52,True,2026-05-30
SUB113457,2021-09-14,Germany,Europe,49,Female,Premium,22.99,4,Smart TV,Credit Card,57,False,2022-11-20
SUB113458,2023-07-25,Japan,East Asia,13,Male,Standard,15.49,1,Laptop,Mobile Wallet,34,True,2026-05-30
SUB113459,2022-02-12,South Korea,East Asia,45,Undisclosed,Standard,15.49,2,Mobile,Debit Card,52,True,2026-05-30
SUB113460,2017-09-07,United States,North America,25,Male,Premium,22.99,2,Smart TV,Credit Card,106,True,2026-05-30
SUB113461,2020-02-08,South Korea,East Asia,52,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,76,True,2026-05-30
SUB113462,2019-01-08,Japan,East Asia,17,Female,Standard,15.49,1,Smart TV,PayPal,90,True,2026-05-30
SUB113463,2025-02-13,India,South Asia,27,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,15,False,2025-08-21
SUB113464,2021-10-25,Mexico,Latin America,41,Female,Premium,22.99,2,Laptop,PayPal,56,True,2026-05-30
SUB113465,2022-01-15,United States,North America,43,Male,Standard,15.49,2,Smart TV,Debit Card,53,True,2026-05-30
SUB113466,2023-01-01,United States,North America,27,Female,Standard,15.49,2,Streaming Stick,Credit Card,41,True,2026-05-30
SUB113467,2024-02-02,France,Europe,31,Female,Premium,22.99,4,Smart TV,Debit Card,28,True,2026-05-30
SUB113468,2025-01-22,United States,North America,48,Female,Premium,22.99,3,Streaming Stick,Credit Card,16,True,2026-05-30
SUB113469,2021-12-31,United States,North America,49,Male,Standard,15.49,2,Game Console,Credit Card,53,True,2026-05-30
SUB113470,2025-08-14,Mexico,Latin America,31,Male,Basic with Ads,6.99,1,Mobile,Debit Card,9,True,2026-05-30
SUB113471,2021-02-19,Spain,Europe,28,Female,Standard,15.49,2,Laptop,Gift Card,64,True,2026-05-30
SUB113472,2022-01-01,United States,North America,18,Female,Basic with Ads,6.99,1,Mobile,Credit Card,53,True,2026-05-30
SUB113473,2021-06-16,United States,North America,39,Female,Standard,15.49,1,Smart TV,Credit Card,60,True,2026-05-30
SUB113474,2017-06-19,United Kingdom,Europe,46,Male,Standard,15.49,1,Streaming Stick,Credit Card,108,False,2022-05-18
SUB113475,2024-11-20,Brazil,Latin America,37,Female,Standard,15.49,1,Game Console,Credit Card,18,False,2025-05-25
SUB113476,2023-02-09,United Kingdom,Europe,23,Female,Standard,15.49,2,Smart TV,Credit Card,40,True,2026-05-30
SUB113477,2016-05-16,Mexico,Latin America,59,Female,Premium,22.99,3,Smart TV,Mobile Wallet,122,True,2026-05-30
SUB113478,2026-02-03,France,Europe,13,Female,Basic with Ads,6.99,1,Laptop,Debit Card,3,True,2026-05-30
SUB113479,2022-04-05,Argentina,Latin America,47,Female,Standard,15.49,1,Smart TV,PayPal,50,False,2022-12-21
SUB113480,2021-08-29,India,South Asia,38,Male,Standard,15.49,1,Mobile,Credit Card,57,True,2026-05-30
SUB113481,2020-08-03,United States,North America,42,Male,Standard,15.49,1,Smart TV,PayPal,70,True,2026-05-30
SUB113482,2024-03-12,India,South Asia,25,Non-binary,Standard,15.49,1,Mobile,Credit Card,27,True,2026-05-30
SUB113483,2024-04-05,United States,North America,34,Female,Basic with Ads,6.99,1,Smart TV,PayPal,26,True,2026-05-30
SUB113484,2022-06-06,United Kingdom,Europe,39,Male,Standard,15.49,2,Mobile,PayPal,48,True,2026-05-30
SUB113485,2023-09-21,Italy,Europe,34,Male,Basic with Ads,6.99,1,Mobile,Credit Card,32,True,2026-05-30
SUB113486,2021-11-29,India,South Asia,13,Female,Standard,15.49,2,Laptop,Credit Card,54,True,2026-05-30
SUB113487,2019-09-14,United States,North America,58,Female,Standard,15.49,1,Mobile,Debit Card,81,True,2026-05-30
SUB113488,2023-03-29,South Korea,East Asia,44,Female,Premium,22.99,2,Tablet,Debit Card,38,True,2026-05-30
SUB113489,2024-11-04,Egypt,Middle East,36,Male,Premium,22.99,3,Smart TV,Credit Card,19,True,2026-05-30
SUB113490,2023-01-23,United States,North America,37,Male,Standard,15.49,2,Mobile,Credit Card,40,True,2026-05-30
SUB113491,2021-01-14,France,Europe,57,Female,Basic with Ads,6.99,1,Game Console,Carrier Billing,65,True,2026-05-30
SUB113492,2021-11-24,Canada,North America,26,Male,Standard,15.49,2,Smart TV,Debit Card,55,True,2026-05-30
SUB113493,2023-05-16,United Kingdom,Europe,23,Female,Basic with Ads,6.99,1,Tablet,Credit Card,37,True,2026-05-30
SUB113494,2026-05-19,Brazil,Latin America,47,Male,Standard,15.49,2,Smart TV,Credit Card,1,True,2026-05-30
SUB113495,2017-09-15,United Kingdom,Europe,42,Female,Basic with Ads,6.99,1,Mobile,Debit Card,106,False,2019-06-07
SUB113496,2021-05-08,India,South Asia,22,Female,Basic with Ads,6.99,1,Tablet,PayPal,61,True,2026-05-30
SUB113497,2021-01-21,United Kingdom,Europe,50,Male,Standard,15.49,1,Smart TV,PayPal,65,True,2026-05-30
SUB113498,2023-01-26,United States,North America,39,Female,Premium,22.99,1,Smart TV,Credit Card,40,False,2024-09-13
SUB113499,2022-03-03,Spain,Europe,24,Female,Standard,15.49,2,Smart TV,Credit Card,51,False,2025-12-22
SUB113500,2022-12-26,Canada,North America,42,Non-binary,Basic with Ads,6.99,1,Mobile,Debit Card,41,True,2026-05-30
SUB113501,2023-09-02,India,South Asia,40,Female,Standard,15.49,1,Laptop,Credit Card,33,True,2026-05-30
SUB113502,2024-07-30,Japan,East Asia,34,Female,Standard,15.49,1,Mobile,PayPal,22,True,2026-05-30
SUB113503,2025-05-19,United States,North America,40,Female,Premium,22.99,2,Tablet,Credit Card,12,True,2026-05-30
SUB113504,2026-03-16,United States,North America,44,Male,Basic with Ads,6.99,1,Game Console,Credit Card,2,True,2026-05-30
SUB113505,2022-03-10,Mexico,Latin America,47,Female,Standard,15.49,1,Tablet,Debit Card,51,True,2026-05-30
SUB113506,2017-11-10,United States,North America,37,Male,Premium,22.99,1,Tablet,Credit Card,104,True,2026-05-30
SUB113507,2022-11-03,Germany,Europe,32,Female,Premium,22.99,1,Tablet,PayPal,43,True,2026-05-30
SUB113508,2024-01-17,India,South Asia,39,Male,Premium,22.99,4,Mobile,Gift Card,28,True,2026-05-30
SUB113509,2018-06-07,Germany,Europe,51,Female,Standard,15.49,1,Tablet,Mobile Wallet,97,True,2026-05-30
SUB113510,2018-06-02,India,South Asia,44,Female,Premium,22.99,2,Smart TV,Credit Card,97,False,2018-11-07
SUB113511,2025-07-08,India,South Asia,31,Female,Standard,15.49,1,Game Console,Credit Card,10,False,2025-09-20
SUB113512,2020-01-25,France,Europe,36,Female,Premium,22.99,2,Tablet,Credit Card,77,True,2026-05-30
SUB113513,2022-11-10,South Korea,East Asia,57,Male,Premium,22.99,2,Laptop,Credit Card,43,True,2026-05-30
SUB113514,2019-01-29,United States,North America,45,Male,Basic with Ads,6.99,1,Tablet,Debit Card,89,True,2026-05-30
SUB113515,2023-06-21,Canada,North America,37,Male,Basic with Ads,6.99,1,Game Console,Mobile Wallet,35,True,2026-05-30
SUB113516,2022-04-04,India,South Asia,50,Male,Premium,22.99,3,Tablet,Debit Card,50,True,2026-05-30
SUB113517,2026-01-10,United States,North America,28,Female,Standard,15.49,1,Mobile,PayPal,4,True,2026-05-30
SUB113518,2023-09-06,United Kingdom,Europe,40,Female,Premium,22.99,2,Streaming Stick,Credit Card,33,True,2026-05-30
SUB113519,2024-09-30,Japan,East Asia,60,Female,Premium,22.99,2,Mobile,Credit Card,20,True,2026-05-30
SUB113520,2025-09-07,Brazil,Latin America,44,Female,Basic with Ads,6.99,1,Tablet,Gift Card,8,True,2026-05-30
SUB113521,2019-07-11,Canada,North America,57,Male,Basic with Ads,6.99,1,Laptop,Debit Card,83,True,2026-05-30
SUB113522,2022-04-22,Japan,East Asia,34,Male,Premium,22.99,2,Game Console,Credit Card,50,False,2024-03-27
SUB113523,2026-01-31,United States,North America,29,Male,Standard,15.49,2,Smart TV,Credit Card,4,True,2026-05-30
SUB113524,2024-07-09,India,South Asia,51,Female,Premium,22.99,3,Mobile,Credit Card,23,True,2026-05-30
SUB113525,2023-08-28,United States,North America,13,Female,Standard,15.49,1,Mobile,Credit Card,33,True,2026-05-30
SUB113526,2023-07-15,Spain,Europe,38,Undisclosed,Basic with Ads,6.99,1,Laptop,Credit Card,35,True,2026-05-30
SUB113527,2025-06-27,United States,North America,49,Female,Basic with Ads,6.99,1,Mobile,Credit Card,11,False,2026-05-22
SUB113528,2020-10-05,Brazil,Latin America,43,Non-binary,Basic with Ads,6.99,1,Smart TV,Credit Card,68,True,2026-05-30
SUB113529,2023-12-21,Brazil,Latin America,13,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,29,True,2026-05-30
SUB113530,2025-02-18,Germany,Europe,18,Female,Premium,22.99,4,Tablet,Carrier Billing,15,True,2026-05-30
SUB113531,2021-09-22,United States,North America,34,Male,Premium,22.99,3,Laptop,Credit Card,57,True,2026-05-30
SUB113532,2025-06-29,United States,North America,42,Female,Premium,22.99,3,Laptop,Credit Card,11,True,2026-05-30
SUB113533,2026-03-21,Nigeria,Africa,42,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,2,True,2026-05-30
SUB113534,2023-02-12,Japan,East Asia,35,Female,Standard,15.49,2,Mobile,Debit Card,40,True,2026-05-30
SUB113535,2019-11-19,United Kingdom,Europe,45,Female,Basic with Ads,6.99,1,Game Console,Debit Card,79,False,2024-03-25
SUB113536,2023-10-02,France,Europe,41,Female,Basic with Ads,6.99,1,Game Console,Carrier Billing,32,False,2024-08-23
SUB113537,2021-07-07,Nigeria,Africa,34,Female,Basic with Ads,6.99,1,Game Console,Credit Card,59,True,2026-05-30
SUB113538,2023-11-22,India,South Asia,42,Male,Premium,22.99,3,Game Console,Credit Card,30,True,2026-05-30
SUB113539,2024-11-28,Nigeria,Africa,27,Female,Standard,15.49,1,Smart TV,Credit Card,18,True,2026-05-30
SUB113540,2026-05-19,United States,North America,44,Male,Standard,15.49,2,Mobile,Mobile Wallet,1,True,2026-05-30
SUB113541,2018-11-24,Thailand,Southeast Asia,24,Female,Premium,22.99,4,Laptop,PayPal,91,True,2026-05-30
SUB113542,2025-06-21,United States,North America,42,Male,Standard,15.49,2,Smart TV,Debit Card,11,True,2026-05-30
SUB113543,2023-10-30,India,South Asia,42,Male,Basic with Ads,6.99,1,Tablet,Credit Card,31,False,2025-03-17
SUB113544,2025-08-24,United States,North America,32,Male,Premium,22.99,2,Laptop,Mobile Wallet,9,True,2026-05-30
SUB113545,2024-02-26,Germany,Europe,44,Female,Standard,15.49,2,Mobile,Debit Card,27,True,2026-05-30
SUB113546,2024-06-16,Sweden,Europe,56,Male,Basic with Ads,6.99,1,Streaming Stick,Carrier Billing,23,True,2026-05-30
SUB113547,2022-01-06,India,South Asia,22,Male,Standard,15.49,1,Laptop,PayPal,53,True,2026-05-30
SUB113548,2025-01-06,India,South Asia,48,Female,Standard,15.49,1,Smart TV,Mobile Wallet,17,True,2026-05-30
SUB113549,2025-01-17,India,South Asia,50,Female,Premium,22.99,1,Smart TV,Credit Card,16,True,2026-05-30
SUB113550,2021-12-18,United States,North America,33,Male,Premium,22.99,1,Tablet,Mobile Wallet,54,True,2026-05-30
SUB113551,2024-08-09,Germany,Europe,46,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,22,True,2026-05-30
SUB113552,2024-04-19,United States,North America,32,Female,Premium,22.99,1,Smart TV,Credit Card,25,True,2026-05-30
SUB113553,2024-04-28,Thailand,Southeast Asia,52,Male,Standard,15.49,2,Mobile,Credit Card,25,False,2026-05-19
SUB113554,2022-12-25,Australia,Oceania,13,Female,Standard,15.49,1,Laptop,PayPal,41,True,2026-05-30
SUB113555,2018-08-08,United States,North America,54,Female,Standard,15.49,2,Mobile,Debit Card,95,True,2026-05-30
SUB113556,2020-10-19,South Korea,East Asia,21,Female,Basic with Ads,6.99,1,Laptop,Credit Card,68,True,2026-05-30
SUB113557,2026-04-13,Egypt,Middle East,37,Female,Basic with Ads,6.99,1,Mobile,Credit Card,1,False,2026-05-31
SUB113558,2023-01-12,Canada,North America,25,Male,Premium,22.99,2,Game Console,Debit Card,41,True,2026-05-30
SUB113559,2026-02-12,Spain,Europe,55,Male,Basic with Ads,6.99,1,Laptop,Debit Card,3,True,2026-05-30
SUB113560,2023-02-06,United States,North America,33,Female,Standard,15.49,1,Mobile,Credit Card,40,False,2024-09-18
SUB113561,2023-12-10,United States,North America,28,Female,Premium,22.99,2,Tablet,Credit Card,30,True,2026-05-30
SUB113562,2022-03-14,Germany,Europe,50,Male,Premium,22.99,3,Smart TV,Credit Card,51,True,2026-05-30
SUB113563,2023-07-04,United Kingdom,Europe,45,Male,Premium,22.99,3,Streaming Stick,Debit Card,35,True,2026-05-30
SUB113564,2025-11-09,Mexico,Latin America,31,Female,Premium,22.99,4,Smart TV,Debit Card,6,True,2026-05-30
SUB113565,2024-05-29,France,Europe,23,Male,Standard,15.49,2,Smart TV,Debit Card,24,True,2026-05-30
SUB113566,2024-08-03,United Kingdom,Europe,21,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,22,False,2025-07-20
SUB113567,2025-01-22,United States,North America,52,Female,Basic with Ads,6.99,1,Laptop,Credit Card,16,False,2025-12-10
SUB113568,2019-09-24,United Kingdom,Europe,41,Male,Basic with Ads,6.99,1,Smart TV,PayPal,81,True,2026-05-30
SUB113569,2017-06-01,Italy,Europe,38,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,109,True,2026-05-30
SUB113570,2023-11-30,India,South Asia,42,Male,Standard,15.49,2,Smart TV,Credit Card,30,False,2025-12-15
SUB113571,2025-09-22,United States,North America,13,Female,Standard,15.49,2,Smart TV,Mobile Wallet,8,True,2026-05-30
SUB113572,2021-02-03,Indonesia,Southeast Asia,31,Female,Premium,22.99,1,Smart TV,Credit Card,64,True,2026-05-30
SUB113573,2026-05-03,Mexico,Latin America,32,Male,Standard,15.49,1,Mobile,Mobile Wallet,1,False,2026-06-02
SUB113574,2021-06-27,Japan,East Asia,48,Female,Premium,22.99,4,Smart TV,PayPal,60,True,2026-05-30
SUB113575,2018-07-29,Canada,North America,16,Male,Premium,22.99,4,Game Console,PayPal,95,False,2026-03-26
SUB113576,2020-03-28,United Kingdom,Europe,49,Male,Premium,22.99,2,Smart TV,PayPal,75,False,2020-09-30
SUB113577,2026-01-03,Sweden,Europe,59,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,4,True,2026-05-30
SUB113578,2020-06-09,Italy,Europe,13,Male,Standard,15.49,1,Smart TV,Carrier Billing,72,True,2026-05-30
SUB113579,2017-07-19,India,South Asia,36,Female,Standard,15.49,2,Laptop,Credit Card,107,True,2026-05-30
SUB113580,2020-04-28,India,South Asia,42,Male,Premium,22.99,3,Laptop,PayPal,74,True,2026-05-30
SUB113581,2020-09-08,India,South Asia,47,Male,Standard,15.49,1,Smart TV,Credit Card,69,False,2025-01-19
SUB113582,2024-02-27,Mexico,Latin America,13,Female,Premium,22.99,2,Smart TV,Mobile Wallet,27,True,2026-05-30
SUB113583,2022-04-09,Brazil,Latin America,40,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,50,False,2025-11-06
SUB113584,2026-01-11,South Korea,East Asia,33,Female,Basic with Ads,6.99,1,Game Console,Credit Card,4,True,2026-05-30
SUB113585,2025-10-11,Indonesia,Southeast Asia,32,Female,Premium,22.99,3,Mobile,PayPal,7,False,2026-03-22
SUB113586,2022-08-28,South Korea,East Asia,62,Female,Premium,22.99,4,Tablet,Mobile Wallet,45,True,2026-05-30
SUB113587,2025-05-14,Germany,Europe,33,Male,Basic with Ads,6.99,1,Game Console,Debit Card,12,True,2026-05-30
SUB113588,2025-08-15,Mexico,Latin America,41,Male,Basic with Ads,6.99,1,Laptop,Credit Card,9,True,2026-05-30
SUB113589,2023-01-11,South Korea,East Asia,34,Male,Standard,15.49,2,Mobile,Credit Card,41,False,2025-12-23
SUB113590,2018-01-30,United States,North America,39,Female,Premium,22.99,2,Game Console,Carrier Billing,101,True,2026-05-30
SUB113591,2022-08-29,Mexico,Latin America,43,Male,Standard,15.49,2,Smart TV,Debit Card,45,True,2026-05-30
SUB113592,2017-08-29,Brazil,Latin America,47,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,106,True,2026-05-30
SUB113593,2026-03-11,United States,North America,25,Male,Standard,15.49,2,Mobile,Carrier Billing,2,True,2026-05-30
SUB113594,2022-09-04,Germany,Europe,37,Male,Standard,15.49,2,Smart TV,Debit Card,45,True,2026-05-30
SUB113595,2024-01-08,South Korea,East Asia,38,Female,Basic with Ads,6.99,1,Tablet,Debit Card,29,True,2026-05-30
SUB113596,2025-07-06,India,South Asia,14,Male,Standard,15.49,1,Smart TV,Credit Card,11,False,2026-05-14
SUB113597,2024-12-09,Canada,North America,23,Female,Basic with Ads,6.99,1,Game Console,Debit Card,17,False,2026-01-14
SUB113598,2016-08-25,India,South Asia,47,Female,Premium,22.99,3,Tablet,Mobile Wallet,118,True,2026-05-30
SUB113599,2023-08-27,Brazil,Latin America,29,Female,Premium,22.99,4,Laptop,Mobile Wallet,33,True,2026-05-30
SUB113600,2022-02-23,Brazil,Latin America,69,Male,Premium,22.99,4,Mobile,Credit Card,51,True,2026-05-30
SUB113601,2026-04-10,United States,North America,48,Male,Premium,22.99,3,Streaming Stick,Debit Card,1,True,2026-05-30
SUB113602,2024-12-18,United Kingdom,Europe,41,Female,Basic with Ads,6.99,1,Game Console,Credit Card,17,True,2026-05-30
SUB113603,2017-10-16,United States,North America,55,Female,Standard,15.49,2,Smart TV,Debit Card,105,True,2026-05-30
SUB113604,2023-04-14,United States,North America,46,Female,Standard,15.49,1,Smart TV,Debit Card,38,True,2026-05-30
SUB113605,2021-11-11,Mexico,Latin America,38,Female,Premium,22.99,3,Game Console,Credit Card,55,True,2026-05-30
SUB113606,2023-10-13,United States,North America,17,Male,Basic with Ads,6.99,1,Smart TV,Carrier Billing,32,False,2025-03-20
SUB113607,2018-12-12,Thailand,Southeast Asia,44,Male,Premium,22.99,3,Laptop,Mobile Wallet,90,True,2026-05-30
SUB113608,2022-03-02,United Kingdom,Europe,54,Female,Premium,22.99,4,Tablet,Credit Card,51,True,2026-05-30
SUB113609,2022-06-03,India,South Asia,28,Female,Premium,22.99,1,Smart TV,Credit Card,48,True,2026-05-30
SUB113610,2025-07-31,Australia,Oceania,13,Male,Standard,15.49,1,Smart TV,Credit Card,10,True,2026-05-30
SUB113611,2021-03-13,South Korea,East Asia,22,Female,Premium,22.99,3,Tablet,Credit Card,63,True,2026-05-30
SUB113612,2021-08-08,Brazil,Latin America,58,Male,Premium,22.99,1,Laptop,Credit Card,58,True,2026-05-30
SUB113613,2024-09-28,Spain,Europe,37,Male,Standard,15.49,1,Smart TV,PayPal,20,True,2026-05-30
SUB113614,2026-01-15,Italy,Europe,54,Male,Premium,22.99,4,Smart TV,Credit Card,4,False,2026-04-24
SUB113615,2022-07-09,United States,North America,36,Male,Premium,22.99,4,Streaming Stick,Credit Card,47,False,2022-10-29
SUB113616,2024-07-08,United States,North America,29,Male,Premium,22.99,2,Smart TV,PayPal,23,True,2026-05-30
SUB113617,2021-01-07,Egypt,Middle East,63,Male,Premium,22.99,1,Mobile,Mobile Wallet,65,True,2026-05-30
SUB113618,2021-11-15,United States,North America,31,Male,Premium,22.99,4,Mobile,Credit Card,55,True,2026-05-30
SUB113619,2025-07-11,Spain,Europe,32,Male,Standard,15.49,2,Mobile,PayPal,10,True,2026-05-30
SUB113620,2023-03-14,Brazil,Latin America,41,Female,Standard,15.49,1,Mobile,Credit Card,39,False,2024-07-14
SUB113621,2020-10-26,Japan,East Asia,32,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,68,True,2026-05-30
SUB113622,2022-03-02,Germany,Europe,46,Male,Standard,15.49,1,Tablet,Credit Card,51,True,2026-05-30
SUB113623,2024-08-24,Egypt,Middle East,41,Male,Basic with Ads,6.99,1,Mobile,Credit Card,21,True,2026-05-30
SUB113624,2016-03-26,United States,North America,42,Male,Basic with Ads,6.99,1,Mobile,Credit Card,123,True,2026-05-30
SUB113625,2022-03-25,Brazil,Latin America,27,Female,Basic with Ads,6.99,1,Streaming Stick,Gift Card,50,True,2026-05-30
SUB113626,2026-02-10,Spain,Europe,14,Female,Standard,15.49,1,Laptop,PayPal,3,True,2026-05-30
SUB113627,2024-12-18,India,South Asia,25,Female,Basic with Ads,6.99,1,Mobile,Credit Card,17,False,2026-05-05
SUB113628,2025-05-10,Turkey,Middle East,26,Female,Premium,22.99,1,Tablet,PayPal,12,True,2026-05-30
SUB113629,2017-05-15,United Kingdom,Europe,39,Male,Premium,22.99,1,Game Console,Credit Card,110,True,2026-05-30
SUB113630,2023-06-21,United States,North America,25,Female,Standard,15.49,1,Smart TV,Credit Card,35,True,2026-05-30
SUB113631,2025-10-02,Italy,Europe,16,Female,Standard,15.49,1,Mobile,Debit Card,8,True,2026-05-30
SUB113632,2024-07-21,Argentina,Latin America,21,Male,Premium,22.99,1,Laptop,PayPal,22,True,2026-05-30
SUB113633,2018-12-14,United States,North America,41,Undisclosed,Standard,15.49,2,Laptop,Credit Card,90,False,2020-12-17
SUB113634,2025-11-08,France,Europe,44,Male,Standard,15.49,2,Smart TV,PayPal,6,False,2026-04-13
