title_name,Watch_Hours,Plays,Completion
Paper Hamburg IV,51.12166666666667,48,57.56666666666666
Toronto Expedition III,51.11,39,72.79230769230769
Shattered Bangkok,51.11,51,78.09019607843138
Tender Marseille,51.10333333333333,43,64.83255813953488
The Anatomy of Bangkok IV,51.098333333333336,40,61.815
The Horizon of Berlin VI,51.08166666666666,44,63.33181818181818
Rising Madrid II,51.06166666666667,54,58.48703703703704
Reckless Oslo V,51.05833333333333,43,43.972093023255816
Oslo Heist IV,51.055,46,57.40869565217392
Seoul Anatomy IV,51.04833333333333,42,79.26904761904763
Tokyo Empire VI,51.01,40,67.705
Brilliant Kingdom,50.99333333333333,40,57.9525
The Cipher of Marseille V,50.98833333333333,50,68.756
Frozen Reckoning II,50.973333333333336,56,65.01428571428572
Sydney Protocol,50.95166666666667,46,72.23695652173913
Broken Algorithm,50.943333333333335,60,50.943333333333335
The Empire of Seoul,50.93333333333333,41,67.14146341463415
Sacred Bogota,50.931666666666665,38,73.10526315789474
Tender Lisbon IV,50.916666666666664,43,56.383720930232556
The Echoes of Naples,50.91,40,76.365
Frozen Ledger III,50.895,62,74.62096774193549
The Storm of Berlin IV,50.894999999999996,48,61.77291666666667
Whispering Tide II,50.891666666666666,44,64.25454545454545
Forgotten Sanctuary III,50.88666666666667,46,51.05869565217391
Phantom Tokyo IV,50.858333333333334,52,61.11923076923077
Lagos Inheritance IV,50.85166666666667,45,55.57111111111111
The Harvest of Berlin II,50.85,54,58.85740740740741
Lost Departure II,50.846666666666664,42,65.42619047619048
Marseille Ledger,50.839999999999996,47,56.93191489361703
The Garden of Cairo,50.83833333333333,39,62.05641025641025
Eternal Requiem II,50.835,38,58.586842105263166
The Requiem of Berlin II,50.833333333333336,68,55.372058823529414
Hamburg Frequency,50.82333333333333,47,64.8808510638298
Neon Departure III,50.815,39,60.13846153846154
Cairo Anatomy II,50.803333333333335,43,71.60000000000001
Golden Hamburg II,50.795,43,55.37674418604651
Berlin Expedition V,50.785000000000004,55,52.261818181818185
Neon Crown,50.78333333333333,68,61.39411764705883
Last Seoul III,50.778333333333336,40,71.1775
Marseille Expedition II,50.778333333333336,54,48.224074074074075
Bangkok Heist IV,50.77166666666667,54,48.220370370370375
The Empire of Hamburg,50.763333333333335,41,59.90731707317073
The Harvest of Naples II,50.76,44,66.55681818181819
Silent Lisbon IV,50.75666666666667,48,66.78958333333334
The Algorithm of Mumbai,50.72833333333333,46,56.07826086956521
Hollow Frequency,50.725,52,60.96923076923077
Crimson Naples III,50.714999999999996,48,72.04791666666667
The Inheritance of Naples IV,50.711666666666666,45,63.77777777777778
Lisbon Protocol,50.70333333333333,59,53.15423728813559
Paper Berlin IV,50.70166666666667,42,53.26428571428571
Madrid Shadows,50.695,44,69.83181818181818
Glass Istanbul IV,50.693333333333335,59,70.61864406779661
Scarlet Departure III,50.69166666666667,49,66.73877551020408
The Tide of Toronto II,50.66833333333334,49,50.8530612244898
Scarlet Departure II,50.651666666666664,52,62.84423076923077
Last Storm,50.651666666666664,50,74.13
Shattered Seoul II,50.64833333333333,36,68.62777777777778
Midnight Seoul III,50.64833333333333,63,63.46825396825397
Marseille Syndicate V,50.638333333333335,59,62.0406779661017
The Syndicate of Lagos III,50.638333333333335,44,63.93636363636363
The Tide of Istanbul,50.625,51,66.91372549019607
The Cipher of Oslo II,50.623333333333335,51,81.5843137254902
The Empire of Oslo V,50.62166666666667,43,71.34883720930233
The Anatomy of Berlin II,50.62,66,71.9030303030303
The Frequency of Lagos II,50.61666666666667,49,58.47551020408164
Phantom Verdict,50.61333333333334,46,54.11086956521739
Sydney Heist,50.608333333333334,44,61.61136363636364
Eternal Sydney,50.55833333333333,57,49.27543859649123
Paper Confession II,50.556666666666665,40,65.3725
The Syndicate of Cairo II,50.54666666666667,39,63.22564102564103
Falling Verdict,50.54666666666667,50,63.184
Hollow Mumbai IV,50.54666666666667,51,78.24117647058823
The Anatomy of Seoul III,50.54333333333333,43,54.67209302325582
Hidden Heist VI,50.538333333333334,37,64.01891891891891
Burning Berlin III,50.53666666666667,49,72.8061224489796
Velvet Toronto,50.53333333333333,50,52.724
Paper Empire II,50.51833333333333,42,73.64285714285714
Bangkok Tide III,50.516666666666666,45,62.373333333333335
The Frequency of Berlin II,50.516666666666666,48,70.94375000000001
Toronto Reckoning II,50.498333333333335,42,63.273809523809526
Distant Empire,50.483333333333334,52,62.63269230769231
The Reckoning of Berlin,50.48,43,69.73255813953489
Savage Cipher,50.461666666666666,45,64.69555555555554
The Requiem of Cairo IV,50.458333333333336,52,66.92115384615384
Jakarta Algorithm VI,50.455,42,67.9952380952381
Forgotten Naples IV,50.445,49,53.23673469387755
Rising Oslo II,50.43666666666667,53,74.15094339622641
The Pact of Marseille II,50.416666666666664,45,67.22222222222223
The Affair of Berlin IV,50.365,46,60.83043478260869
The Ledger of Bangkok II,50.35666666666667,35,67.4342857142857
Hamburg River II,50.336666666666666,48,47.67291666666667
Naples Tide III,50.325,48,59.35
Whispering Jakarta,50.321666666666665,49,73.35510204081633
Rising Throne III,50.318333333333335,52,54.776923076923076
Last Sanctuary II,50.31666666666666,58,59.16206896551724
Glass Odyssey,50.315,39,67.8948717948718
Seoul Algorithm IV,50.30833333333333,46,54.68260869565218
The Reckoning of Madrid II,50.306666666666665,42,62.48809523809524
Istanbul Requiem III,50.285000000000004,42,65.9047619047619
Crooked Bogota,50.285,57,51.38947368421052
Shattered Departure,50.285,45,54.94888888888889
Frozen Hamburg IV,50.275,58,58.439655172413794
Tokyo Anatomy,50.255,51,51.40980392156863
Tokyo Kingdom,50.24333333333333,48,69.02499999999999
The Inheritance of Istanbul II,50.23166666666667,50,70.92
Frozen Sydney III,50.23,42,53.95238095238095
Lisbon Garden III,50.22833333333333,53,63.888679245283015
Endless Cairo IV,50.22666666666667,43,71.51627906976744
Seoul Verdict V,50.22,56,55.46785714285714
Falling Berlin,50.205,56,67.2375
Last Tokyo,50.19,45,66.26222222222222
Hidden Heist IV,50.17666666666667,44,61.09318181818182
Whispering Lagos,50.16833333333334,61,64.92786885245901
Endless Harvest,50.16166666666667,52,45.56346153846154
Broken Odyssey III,50.155,36,61.46388888888888
Savage Jakarta,50.151666666666664,46,69.5891304347826
Hidden Lagos IV,50.13166666666667,49,49.902040816326526
Lost Affair II,50.12833333333333,45,64.89333333333333
Hidden Reckoning,50.12833333333333,47,71.0936170212766
The Affair of Lagos II,50.125,54,60.538888888888884
Lisbon Lighthouse II,50.123333333333335,55,49.261818181818185
Broken Sanctuary II,50.10333333333333,43,55.05116279069767
Rising Naples II,50.07833333333333,41,73.28536585365855
Cairo Circuit II,50.071666666666665,62,64.61129032258064
Crimson Paradox,50.07,55,52.014545454545456
The Affair of Marseille III,50.06,45,64.80222222222223
The Kingdom of Sydney III,50.056666666666665,47,60.86382978723404
Naples Crown II,50.053333333333335,41,58.12926829268293
The Paradox of Naples II,50.045,51,61.33529411764706
Frozen Seoul II,50.03666666666667,53,62.93584905660377
The Lighthouse of Seoul II,50.028333333333336,66,54.16212121212121
Lisbon Garden II,50.02333333333333,42,63.2452380952381
Sydney Mirror III,49.998333333333335,45,75.75555555555556
The Shadows of Naples II,49.97833333333333,62,51.998387096774195
Scarlet River IV,49.96666666666667,42,64.89285714285714
The Algorithm of Seoul,49.95,44,69.49545454545455
Iron Toronto II,49.94833333333333,61,55.82950819672131
Toronto Storm,49.945,35,71.95714285714286
Wild Inheritance,49.93333333333333,41,64.09512195121951
Falling Syndicate II,49.92,46,52.9304347826087
Glass Sydney,49.91833333333333,49,58.214285714285715
The Requiem of Oslo V,49.906666666666666,40,61.35
Wild Shadows,49.89666666666667,47,70.77446808510639
Phantom Expedition,49.89333333333333,52,47.978846153846156
Crimson Oslo II,49.885,49,59.88775510204081
Naples Confession III,49.86666666666667,47,72.34468085106383
Berlin Echoes II,49.86666666666667,35,61.94571428571428
Whispering Reckoning,49.85333333333333,53,61.339622641509436
Glass Hamburg IV,49.843333333333334,47,52.15531914893617
The Pact of Marseille,49.835,51,60.44509803921568
The Confession of Sydney V,49.833333333333336,48,67.70625
The Kingdom of Jakarta VI,49.818333333333335,45,56.76222222222223
The Confession of Mumbai,49.815,51,46.50588235294118
The Verdict of Berlin II,49.806666666666665,45,66.4088888888889
Madrid Shadows III,49.805,37,72.10810810810811
Wild River,49.805,38,64.46052631578948
The Verdict of Berlin V,49.8,63,52.701587301587296
Neon Tokyo,49.79,52,61.775000000000006
Crooked Bangkok III,49.78666666666667,53,56.362264150943396
Iron Hamburg,49.785,45,60.351111111111116
Whispering Hamburg,49.78,41,78.33170731707317
Lost Istanbul,49.778333333333336,42,46.48095238095238
Marseille Algorithm II,49.775,48,54.57916666666667
The Crown of Lagos III,49.769999999999996,50,64.926
Restless Oslo III,49.751666666666665,52,48.642307692307696
The Inheritance of Lagos,49.74666666666667,49,65.49591836734695
The Inheritance of Madrid,49.71666666666667,54,56.364814814814814
Iron Berlin III,49.69166666666667,60,67.14833333333334
The River of Lagos II,49.69,52,64.41730769230769
Sydney Ledger III,49.68833333333333,67,66.40746268656717
Velvet Expedition IV,49.666666666666664,57,55.02807017543859
Broken Requiem II,49.64833333333333,47,60.94042553191489
Cairo Confession II,49.62833333333333,46,55.32826086956521
Eternal Syndicate II,49.605,69,47.392753623188405
The Ledger of Detroit V,49.60333333333333,42,70.16904761904762
Tender Crown II,49.6,50,66.876
The Tide of Marseille II,49.59166666666667,42,63.24761904761905
Velvet Bogota V,49.57666666666667,50,61.97
The Inheritance of Mumbai IV,49.575,40,59.025
Quiet Berlin II,49.571666666666665,59,52.5271186440678
The Odyssey of Bogota VI,49.57,45,61.2
Oslo Paradox II,49.568333333333335,40,72.885
The Verdict of Naples II,49.528333333333336,60,79.89166666666667
Tender Cairo II,49.515,52,73.24230769230769
Endless Circuit II,49.51,51,67.7235294117647
Iron Inheritance III,49.50333333333333,50,66.748
Jakarta Ledger VI,49.47333333333333,45,55.90666666666667
Neon Madrid,49.458333333333336,34,73.96470588235293
Neon Toronto,49.458333333333336,41,65.79268292682927
Cairo Shadows VI,49.403333333333336,50,49.398
Tokyo Shadows V,49.394999999999996,40,71.235
Mumbai Sanctuary,49.32,52,68.57115384615385
Iron Jakarta III,49.3,41,72.86341463414634
Toronto Departure III,49.29666666666667,54,62.946296296296296
Cairo Echoes II,49.29333333333333,39,74.34615384615384
The Kingdom of Jakarta,49.28333333333333,36,66.25555555555555
The Empire of Lisbon III,49.265,37,82.35945945945946
Oslo Circuit V,49.263333333333335,36,57.80833333333333
The Confession of Oslo,49.25833333333333,46,65.55434782608695
Midnight Tide II,49.24666666666667,41,55.017073170731706
The Legacy of Mumbai,49.23833333333334,34,70.64411764705882
The Horizon of Seoul II,49.233333333333334,48,53.06041666666667
The Confession of Madrid III,49.205,29,81.4448275862069
Hidden Sydney IV,49.18,48,64.03541666666666
Brilliant Garden,49.17666666666667,42,54.03809523809524
Broken Affair II,49.163333333333334,40,59.94
Berlin Crown III,49.156666666666666,42,64.42857142857143
The Kingdom of Bangkok II,49.098333333333336,56,53.67321428571428
The Mirror of Detroit,49.086666666666666,54,65.72037037037038
Forgotten Storm II,49.068333333333335,53,53.924528301886795
Gilded Throne II,49.06333333333333,46,61.53260869565217
The Circuit of Sydney III,49.06,55,74.33636363636364
Istanbul Empire,49.05833333333333,42,47.67142857142857
Sydney Promise,49.02333333333333,50,67.62
Istanbul Garden,49.016666666666666,45,58.35333333333334
Brilliant Cairo,49.00666666666667,41,51.97317073170732
Detroit Syndicate,48.99166666666667,50,61.242
The Departure of Seoul II,48.98833333333334,43,58.41627906976744
Mumbai Heist,48.986666666666665,43,59.43488372093023
The Lighthouse of Mumbai IV,48.95666666666666,59,63.83050847457627
Crimson Mirror,48.95666666666666,39,79.27179487179487
The Anatomy of Istanbul II,48.931666666666665,48,48.54791666666667
The Promise of Toronto,48.92333333333333,41,73.05609756097562
The River of Cairo,48.888333333333335,52,67.16346153846153
The Expedition of Tokyo,48.888333333333335,53,63.613207547169814
Hidden Affair III,48.88166666666667,53,48.12075471698113
Glass Lagos IV,48.873333333333335,46,66.40652173913043
Lost Syndicate,48.86,44,67.98636363636363
The Circuit of Cairo,48.84,48,57.59375
Istanbul Circuit IV,48.83166666666666,61,51.1
Hollow Seoul,48.82,41,55.81951219512195
Mumbai Pact IV,48.805,43,54.03720930232558
Iron Pact II,48.803333333333335,49,54.32448979591837
Lost Protocol,48.8,49,43.3
Tokyo Algorithm II,48.78666666666667,50,73.176
Scarlet Algorithm II,48.74333333333333,49,45.56938775510204
Lost Cairo II,48.72,33,66.60000000000001
Naples Algorithm II,48.718333333333334,44,45.18636363636364
The Cipher of Berlin III,48.71666666666667,48,55.35833333333333
Crimson Promise,48.71666666666667,45,69.09555555555556
The Verdict of Sydney IV,48.695,41,64.19268292682926
Last Jakarta III,48.675,41,56.073170731707314
Toronto Circuit IV,48.663333333333334,48,53.833333333333336
The Tide of Detroit V,48.65,50,56.674
The Promise of Detroit II,48.64,57,44.13859649122807
The Odyssey of Lagos,48.62,47,68.19574468085106
Lisbon Verdict,48.615,43,61.11162790697675
Wild Naples,48.61,36,59.138888888888886
Eternal Mirror,48.60333333333333,45,68.21333333333334
Oslo Protocol III,48.60333333333333,44,54.77272727272727
Velvet Oslo VI,48.59,43,66.46744186046512
Tender Naples II,48.58833333333333,51,69.71960784313725
Neon Marseille III,48.583333333333336,42,67.37857142857143
Lagos River II,48.57833333333333,39,82.12564102564103
The Expedition of Tokyo IV,48.571666666666665,61,56.87049180327869
Frozen Storm,48.52833333333333,43,55.96976744186046
Tokyo Legacy III,48.52333333333333,44,56.07272727272727
The Throne of Madrid IV,48.52166666666667,55,66.99272727272727
Gilded Empire,48.501666666666665,51,65.58627450980393
Neon Sydney II,48.49333333333333,43,67.66511627906976
Hollow Madrid VI,48.49,51,51.86078431372549
The Paradox of Seoul III,48.483333333333334,58,58.320689655172416
Savage Detroit II,48.48166666666667,85,61.10823529411765
Hamburg Tide III,48.465,56,62.56964285714286
Wild Toronto V,48.46333333333333,53,68.57358490566038
The Shadows of Mumbai,48.46,56,61.81785714285714
Crimson Mumbai II,48.45666666666666,46,59.623913043478254
The Algorithm of Berlin VI,48.45166666666667,59,69.39661016949152
The Confession of Tokyo II,48.445,48,61.18125
Phantom Bogota III,48.44,41,55.382926829268285
Lisbon Affair,48.435,38,76.47631578947369
Reckless Oslo II,48.41833333333334,41,64.41463414634147
The Promise of Istanbul,48.41166666666667,45,65.19555555555556
Tender Bogota,48.41,44,60.565909090909095
Reckless Marseille,48.37166666666667,43,54.437209302325584
Bitter Bogota,48.36333333333334,53,55.87358490566038
Falling Seoul V,48.36333333333334,45,67.86444444444444
Seoul Verdict VI,48.361666666666665,47,55.12553191489362
Iron Verdict,48.358333333333334,52,68.05192307692307
Restless Pact,48.345,39,58.55897435897436
Forgotten Ledger,48.339999999999996,53,62.17547169811321
Golden Oslo II,48.335,39,64.11025641025641
The Expedition of Madrid II,48.32833333333333,46,72.45652173913044
The Legacy of Sydney,48.32333333333333,38,72.66578947368421
Naples Legacy III,48.31333333333333,48,61.62916666666666
Jakarta Ledger IV,48.28666666666667,36,71.21944444444445
Hamburg Algorithm VI,48.285000000000004,37,60.229729729729726
Scarlet Mumbai II,48.285,42,59.983333333333334
Savage Legacy,48.28,57,55.229824561403504
The Algorithm of Cairo VI,48.27,61,54.57049180327869
Tokyo Circuit,48.25333333333333,40,69.6
Marseille Circuit III,48.248333333333335,50,56.21
The Garden of Jakarta,48.24666666666667,48,53.854166666666664
Hollow Naples III,48.23166666666667,48,61.520833333333336
Detroit Promise IV,48.205,47,73.2595744680851
Istanbul River II,48.185,63,44.12222222222222
Eternal Toronto II,48.17666666666667,57,66.72631578947369
Hidden Tokyo,48.165,68,68.54705882352941
Bitter Harvest II,48.153333333333336,50,56.652
Reckless Expedition,48.15,49,71.89795918367346
Cairo Anatomy III,48.095,49,50.76326530612245
Scarlet Horizon,48.075,44,60.70227272727273
The Verdict of Berlin IV,48.06166666666667,49,69.23673469387755
Glass Empire II,48.06166666666667,52,52.31730769230769
Hamburg Algorithm IV,48.031666666666666,44,64.84772727272728
Lagos Promise,48.026666666666664,59,54.26101694915254
Velvet Naples III,48.0,73,52.605479452054794
Berlin Ledger II,47.97833333333333,40,64.8375
Toronto Garden III,47.968333333333334,35,64.75428571428571
The Odyssey of Mumbai III,47.96333333333333,42,60.63571428571428
Naples Heist V,47.95666666666666,58,59.76379310344828
Frozen Madrid,47.955,70,52.69714285714286
Jakarta Algorithm,47.95333333333333,48,64.45416666666667
Endless Frequency,47.95333333333333,57,74.23333333333333
Sacred Oslo VI,47.95,56,53.517857142857146
Phantom Sydney,47.931666666666665,45,62.053333333333335
The Sanctuary of Bogota,47.92,76,62.00921052631579
